ODS,Indicador,Descripción del Indicador,Abreviatura,UnidadMedida,Fuente,Invertir,Instrumental,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Meta2030,Mínimo,Máximo,IDIndicador,MetaODS
3,Índice de Riesgo Calidad del Agua para consumo humano (IRCA) Urbano,"Mide el grado de riesgo de ocurrencia de enfermedades relacionadas con el no cumplimiento de las características físicas, químicas y microbiológicas del agua para consumo humano (urbano).",irca_urban,Porcentaje,INS - Sistema de la Vigilancia de la Calidad del Agua Potable para Consumo humano (SIVICAP),1,1,-0.13848996201798514,-0.11481714148619204,-0.08578110729018817,-0.050609992563529715,-0.008436594272055231,0.04171252103370904,0.10092909894105873,0.168,0.232,0.344,0.42,0.44,0.372,0.4488000000000001,0.496,0.516,0.556,0.6040000000000001,0.444,0.42393568729106335,0.36815916967665174,0.7000000000000001,0.0,0.2,3.9.4.C,3.9
11,Porcentaje de residuos sólidos urbanos dispuestos adecuadamente,"Mide el porcentaje de residuos sólidos urbanos que se dispone en un sitio adecuado de disposición final con un instrumento de manejo y control autorizado por la Autoridad Ambiental Competente. Se consideran como sitios de disposición final adecuada los rellenos sanitarios, plantas integrales y celdas de contingencia.",resid_urban,Porcentaje,Superintendencia de Servicios Públicos Domiciliarios – Sistema Único de Información (SUI),0,1,-0.3419441236841596,-0.28885965230156607,-0.21536114066491585,-0.11692444630010712,0.011821344064740558,0.1773333333333334,0.3986666666666669,0.6600000000000001,0.7133333333333335,0.7000000000000002,0.7266666666666669,0.7559999999999999,0.7559999999999999,0.7533333333333333,0.7959999999999999,0.8253333333333334,0.8367999999999999,0.8146666666666665,0.8413333333333334,0.8546666666666666,0.8504041077701991,0.9,0.7,1.0,11.6.3.P,11.6
12,Residuos peligrosos aprovechados y tratados,Mide la cantidad de residuos o desechos peligrosos aprovechados y tratados acumulados. ,resid_pelig,Toneladas,IDEAM,0,1,0.024627047874638208,0.03185768031443814,0.03922744080421836,0.046738359601711466,0.05439249337408114,0.0621919255202954,0.0701387664975428,0.07823515415111615,0.0864832540483107,0.1011349593495935,0.107130569105691,0.1063767479674796,0.1181844390243902,0.1191643577235772,0.1300572682926829,0.1211596747967479,0.1510323739837398,0.1954953008130081,0.2504775772357723,0.1453723577235772,0.19655991232470882,0.5432731707317073,80000.0,5000000.0,12.4.1.P,12.4
12,Porcentaje de equipos y desechos de policlorobifenilos (PCB) eliminados,"Mide el porcentaje de equipos y desechos de PCB eliminados correspondientes a los grupos 1, 2 y 3 de la Resolución 0222 de 2011 y la Resolución 1741 de 2016 con relación a las toneladas de PCB reportadas en el inventario Nacional de PCB.",dese_elimi,Porcentaje,IDEAM - Inventario Nacional de PCB,0,1,0.025463792938811736,0.029531337134638846,0.03388002067013929,0.038525688524686075,0.04348499804908812,0.04877545839207187,0.05441547177242256,0.06042437668169498,0.06682249310528476,0.07363116985377616,0.08087283410080204,0.0885710432277449,0.09675053908031828,0.1121739130434782,0.1182608695652174,0.1104347826086956,0.1756521739130435,0.1721739130434783,0.2252173913043478,0.2843478260869565,0.31422934719909534,0.9,0.08,1.0,12.4.2.C,12.4
12,Residuos de bombillas con mercurio aprovechadas o gestionadas,Mide la cantidad recolectada y aprovechada de residuos de bombillas con contenido de mercurio y que son validadas por la Autoridad Nacional de Licencias Ambientales (ANLA) según la información reportada por los programas posconsumo. ,resid_bombi,Toneladas,Autoridad Nacional de Licencias Ambientales (ANLA),0,1,0.0039481862766308495,0.00926821812788603,0.015012090008355017,0.02120538205332423,0.027875050186167982,0.03504949555906478,0.042758637360265084,0.051033989145906844,0.05990873886369741,0.06941783274120894,0.07959806322085683,0.09048816113130442,0.1029729729729729,0.1167027027027027,0.151027027027027,0.1928648648648648,0.2497837837837838,0.2871891891891892,0.3176216216216216,0.344546300518914,0.36870473055677166,0.5090810810810811,200.0,15000.0,12.4.3.C,12.4
12,Tasa de reciclaje y nueva utilización de residuos sólidos,"Mide el porcentaje entre los residuos que son tratados y/o manejados para ser reintroducidos a los procesos de producción, respecto al total de la oferta de residuos sólidos.",recic_solid,Porcentaje,DANE - Cuentas Ambientales,0,1,0.027057816863759854,0.03425275129358596,0.04158999614669412,0.04907168944681928,0.056699997861556994,0.06447711706274006,0.07240527209070535,0.08048671772365878,0.08872373885082396,0.0971186508506392,0.10567379997304371,0.11439156372669856,0.1218181818181818,0.1290909090909091,0.1545454545454545,0.1472727272727272,0.1254545454545454,0.1872727272727272,0.1927272727272727,0.1892140406642504,0.1984867014483207,0.3163636363636364,0.06,0.5,12.5.1.P,12.5
9,Intensidad de emisiones de CO2 de las industrias manufactureras respecto a valor agregado de la industria manufacturera,Mide la Intensidad de emisiones de CO2 equivalente de las industrias manufactureras como proporción de la industria manufacturera,co2_manuf,Gigagramos de CO2 equivalente / miles de millones de pesos,"Numerador: UPME - Balance Energético Colombiano (Consumo Industrial + Transformación sin Centrales térmicas)

Denominador: DANE - Dirección de Síntesis y Cuentas Nacionales.",1,1,0.228344595660604,0.2822622017898591,0.2810672277822806,0.2888504730403031,0.2765530666208842,0.3199840660395588,0.3123952983832362,0.3402066828296338,0.1606527051866823,0.3286619183995893,0.3333272638884483,0.3520482487479554,0.3159373680839059,0.3206679756545922,0.3011693262094421,0.2485714285714285,0.2371428571428571,0.2142857142857144,0.3171428571428571,0.3171428571428571,0.2887866077102217,0.6142857142857143,0.1,0.8,9.4.1.P,9.4
14,Miles de hectáreas de áreas marinas protegidas,"Mide las hectáreas (miles) marinas del país que han sido declaradas e inscritas en el RUNAP como un área protegida del Sistema Nacional de Áreas Protegidas - SINAP, respecto al área marina del país.",mar_prote,Miles de Hectáreas,Parques Nacionales Naturales (PNN) - Registro Único Nacional de Áreas Protegidas (RUNAP),0,1,0.1005186825316455,0.1005186825316455,0.1005186825316455,0.1005186825316455,0.1005186825316455,0.4782328091139241,0.4782328091139241,0.4782328091139241,0.4782328091139241,0.4782328091139241,0.480617315443038,0.4806195397468354,0.4806195397468354,0.4891473807594937,0.4927689402531645,0.4894683544303797,0.4928176491139241,0.7247962901265823,0.7354430379746836,0.7388354430379747,0.7388354430379747,0.760759493670886,200.0,16000.0,14.5.1.P,14.5
15,Miles de hectáreas de áreas protegidas,"Mide las hectáreas (miles) de la superficie del territorio del país que han sido declaradas e inscritas en el RUNAP como un  área protegida  del Sistema Nacional de Áreas Protegidas - SINAP, respecto al área continental y marina del país.",tierr_prote,Miles de Hectáreas,Parques Nacionales Naturales (PNN) - Registro Único Nacional de Áreas Protegidas (RUNAP),0,1,-0.0068075527293034455,-0.00012679197639542394,0.007542161590103902,0.016306324725583465,0.026282955633424088,0.03760047067867234,0.050399439783361366,0.06483366706585159,0.08107136382031843,0.09929642151333518,0.1190518518518518,0.1570036690765629,0.161727290037037,0.218891210074074,0.2159676572371553,0.4145777777777778,0.4222518518518519,0.5725925925925927,0.632237037037037,0.641837037037037,0.6454222222222222,0.7518518518518519,13000.0,40000.0,15.1.1.P,15.1
15,Porcentaje de la superficie cubierta por bosque natural en el área continental e insular de San Andrés y Providencia,Mide el porcentaje de la superficie cubierta por bosque natural en el área continental e insular de San Andrés y Providencia.,area_bosq,Porcentaje,IDEAM,0,1,0.4760000000000004,0.4536816884531163,0.4377451474467122,0.4215333110706112,0.40529898593442937,0.3800000000000003,0.37371134100219194,0.3584887170599558,0.34350510378420296,0.32863871364056507,0.3400000000000003,0.2989470601498283,0.3080000000000003,0.2440000000000001,0.2280000000000001,0.2520000000000002,0.2520000000000002,0.2520000000000002,0.3080000000000003,0.2600000000000002,0.2672516947064949,0.5000000000000004,0.5,0.6,15.1.2.P,15.1
15,Áreas en proceso de restauración,Mide la superficie intervenida durante la fase de ejecución de los proyectos de restauración de ecosistemas definidas en el Plan Nacional de Restauración del Ministerio de Ambiente y Desarrollo Sostenible.,area_resta,Hectáreas,Ministerio de Ambiente y Desarrollo Sostenible,0,1,0.06544729544673089,0.0870881752528021,0.1052872727272727,0.1401388429752066,0.1501560330578512,0.1813031404958677,0.1858479338842975,0.2052132231404958,0.2232099173553719,0.2428489256198347,0.2454545454545454,0.2608932231404959,0.2836218181818182,0.2837011570247933,0.3049725619834711,0.3103365289256198,0.356025785123967,0.4359338842975206,0.4535305785123967,0.4805580165289256,0.5147758960686843,0.7016528925619835,90000.0,1300000.0,15.1.4.C,15.1
15,Proporción de especies críticamente amenazadas,Mide la proporción de especies amenazadas en la categoría de críticamente amenazada (CR).,espe_amena,Proporción,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt,1,1,0.3728986005845716,0.37289861505397104,0.5,0.3728986436586772,0.3728986577941158,0.1571428571428572,0.3728986857318124,0.3728986995341015,0.37289871322522306,0.37289872680507674,0.3285714285714285,0.37289875363056435,0.3728987668759416,0.37289878000954113,0.4428571428571428,0.3728988059408085,0.3728988187382498,0.4428571428571428,0.37289884399637785,0.3728988564569855,0.3728988688053083,0.5571428571428573,0.06,0.2,15.5.1.P,15.5
15,Proporción de especies vulnerables,Mide la proporción de especies amenazadas en la categoría de vulnerable (VU).,espe_vulne,Proporción,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt,1,1,0.32236929101925016,0.32236930095854266,0.2066666666666666,0.32236932054797096,0.32236933019775726,0.42,0.3223693492057884,0.32236935856363313,0.32236936782394254,0.32236937698665225,0.3844444444444445,0.32236939501907935,0.3223694038888656,0.32236941266119823,0.3014814814814814,0.32236942991400097,0.3223694383946647,0.3014814814814814,0.32236945506485704,0.32236946325446203,0.32236947134706195,0.337037037037037,0.025,0.7,15.5.3.P,15.5
16,Tasa de homicidio,Mide el número de homicidios ocurridos en Colombia al año por cada 100.000 habitantes.,tasa_homi,Tasa por cada 100.000 habitantes,"MinDefensa – Sistema de Información Estadística, Delicuencial, Contravencional y Operativa (SIEDCO)",1,1,-0.17564003047220567,-0.07968140834288207,0.031972748167548914,0.1606514642336,0.2967912860896,0.3843517996576001,0.4157013235696001,0.4335778797552,0.4790476119776,0.4973531086799999,0.5165012943200001,0.4996042220015999,0.4953505658208,0.5364467349216,0.6120772227872,0.6357312164975999,0.6529408619584001,0.6627883772272,0.6477212133664,0.6487999999999999,0.6744,0.7976,10.0,60.0,16.1.1.G,16.1
16,Tasa de víctimas directas de homicidio y de desaparición forzada registradas en el Registro Único de Víctimas (RUV),"Mide el número de víctimas directas de homicidios y desapariciones forzadas ocurridas en el marco del conflicto armado interno, incluidas en el Registro Único de Víctimas (RUV) mediante actos administrativos o fallos, en un año dado, con respecto al tamaño de la población, por cada 100.000 habitantes.",victi_homi,Tasa por cada 100.000 habitantes,Unidad para la Atención y Reparación Integral a la Victimas (UARIV) - Registro Único de Víctimas (RUV),1,1,0.2995037782861266,0.2403169796024319,0.143078712651812,0.320487376997836,0.4416090167073614,0.5412721281842654,0.598351688571648,0.6110049130303039,0.688951827647252,0.7437487216208734,0.7891369050234929,0.7977802703368705,0.8041686281792794,0.8513593584392755,0.8790188311655206,0.8887200000000001,0.8891960732453333,0.8899644853013333,0.8936054675120001,0.8862801183599243,0.873253503415437,0.9,0.0,60.0,16.1.2.P,16.1
16,Porcentaje de hurto a personas,Mide el porcentaje de personas víctimas de hurto respecto al total de la población mayor de 15 años. ,hurto_perso,Porcentaje,DANE - Encuesta de convivencia y seguridad ciudadana (ECSC),1,1,-0.015397500415712528,-0.0012556113807660196,0.014217097706014314,0.031113008498904193,0.04953017980817709,0.06957267414644441,0.09135090229189657,0.11498198683449257,0.1405901457217098,0.16830709687416956,0.198272484997009,0.2028571428571427,0.3057142857142856,0.317142857142857,0.3571428571428571,0.2942857142857141,0.3685714285714285,0.48220824986938204,0.6714285714285714,0.5457142857142857,0.6173830636221371,0.7857142857142858,0.01,0.15,16.1.3.C,16.1
5,Porcentaje de mujeres que han sido forzadas físicamente por otra persona diferente a su esposo o compañero a tener relaciones o actos sexuales,"Mide el porcentaje de mujeres de 13 a 49 años que alguna vez han experimentado violencia sexual física por otra persona diferente a la pareja o al compañero para tener relaciones o llevar a cabo actos sexuales, respecto al total de encuestadas.",sexo_otros,Porcentaje,Profamilia - Encuesta Nacional de Demografía y Salud (ENDS),1,1,0.4022222222222223,0.4079142739831454,0.4166177437031706,0.4255866393536252,0.43487906004458665,0.4466666666666667,0.4546743323961664,0.4653357624276637,0.47663792511293934,0.48868145233957705,0.4822222222222223,0.5153324790354432,0.5297595656166081,0.5445671317960432,0.5594739552826553,0.5888888888888889,0.5885089460336204,0.6023651899939892,0.6157767557677687,0.6287526756629802,0.6413018246381839,0.7666666666666667,0.01,0.1,5.2.2.P,5.2
5,Porcentaje de mujeres que han experimentado alguna violencia física por una persona diferente al esposo o compañero,"Mide el porcentaje de mujeres de 13 a 49 años que alguna vez han experimentado violencia sexual física por otra persona diferente a la pareja o al compañero para tener relaciones o llevar a cabo actos sexuales, respecto al total de encuestadas.",viole_otros,Porcentaje,Profamilia - Encuesta Nacional de Demografía y Salud (ENDS),1,1,0.3039999999999999,0.3533711860213309,0.38669173505971344,0.41899607536313965,0.4490093507400168,0.5,0.4973777760580269,0.5151648370947655,0.5295237903709129,0.5411588071303299,0.5439999999999999,0.5589609559525854,0.5659653956973401,0.571921740708575,0.5769668080368362,0.5800000000000001,0.5848454527649913,0.5878441121705009,0.5902618973223888,0.5921277916935779,0.5934696423864239,0.7000000000000001,0.05,0.25,5.2.4.P,5.2
16,Tasa de violencia interpersonal,"Mide el número de lesionados por violencia interpersonal, respecto al tamaño de la población, por cada 100.000 habitantes.",viole_inter,Tasa por cada 100.000 habitantes,"Instituto Nacional de Medicina Legal y Ciencias Forenses (INMLCF)
",1,1,0.2974085942185236,0.34096,0.38864,0.5022399999999999,0.56688,0.36688,0.3419200000000001,0.380448,0.444384,0.233824,0.199136,0.157632,0.1517120000000001,0.1416,0.316608,0.378208,0.41072,0.46992,0.4744,0.4715199999999999,0.47782568816422843,0.549248,100.0,350.0,16.1.4.C,16.1
17,Exportaciones totales como porcentaje del Producto Interno Bruto (PIB),Mide el valor total de las exportaciones de bienes y servicios anuales como porcentaje del Producto Interno Bruto (PIB). Donde el valor de las exportaciones totales proviene de la estimación del Producto Interno Bruto (PIB) por demanda de las cuentas nacional DANE.,expor_pib,Porcentaje,DANE - Cuentas Nacionales,0,0,0.41076209203064806,0.4145163275255084,0.4181641774184137,0.4216968895145232,0.42510530898794974,0.4090628393107692,0.4554364671076922,0.3751315577846154,0.4781658595692307,0.3718628069107693,0.3687486548369232,0.5495356253723077,0.5202302330707693,0.4752797510092309,0.3852158665538462,0.3030769230769231,0.2672085709661539,0.2903593238953846,0.3394711765476924,0.3396350662665908,0.2046153846153847,0.3523076923076923,0.12,0.25,17.11.1.P,17.11
8,Porcentaje de población ocupada en la industria turística,"Mide el porcentaje de la población ocupada en actividades relacionadas con el turismo, respecto a la población total.",pobl_turis,Porcentaje,DANE - Gran Encuesta Integrada de Hogares (GEIH),0,1,0.3197699997282939,0.3216669884020291,0.32356621767985416,0.3254674982079848,0.32737063609297934,0.32927543282241345,0.3311816851859817,0.3364306659793591,0.3354682728386039,0.3316701670782503,0.344537913686396,0.3391437227572463,0.3503951142901577,0.3561862868123847,0.3633992336905319,0.3605743341363489,0.358573532952,0.3801517966240001,0.403271661224,0.40206861937514304,0.41198463498221827,0.564,0.05,0.15,8.9.2.P,8.9
9,Porcentaje de cooperación Internacional en investigación y desarrollo (I+D),"Mide el porcentaje de los recursos provenientes de cooperación internacional en investigación y desarrollo (I+D), respecto al total de inversión en I+D.",coop_invde,Porcentaje,Observatorio Colombiano de Ciencia y Tecnología (OCyT),0,1,0.3985232003261423,0.3860335379272817,0.37052020996907675,0.35165975714876296,0.329100445010722,0.352,0.253,0.191,0.223,0.252,0.233,0.131,0.1949999999999999,0.176,0.135,0.14,0.4341483840565521,0.4159553207245209,0.365826462583052,0.564538928998582,0.5605577996000211,0.6,0.02,0.1,9.b.1.C,9.b
